,id,nodes_num,edges_num,lifetime,start_time,end_time,cpu_data,ram_data,rom_data,bw_data
586,586,11,10,98.28293976065387,3671.3900574654326,3769.6729972260864,[ 6 20 24 10 24 12  7 20 20 29 11],[ 2 13 26 20 18 23 18 30 26 28  2],[23 22 30 12 16 18 16  5  5 17 26],[23 26  5 15 10 26 13 29 24 19]
587,587,2,1,19.010697555368047,3629.210668720468,3648.2213662758363,[15 26],[10  6],[14 30],[19]
588,588,11,10,113.43179921917368,3637.3096657692477,3750.7414649884213,[25 12 27  7  6 19 21 24  9 13  8],[14 28 28 25 30 11  9 19 30 13  6],[26 13 10  3 22 17 14  9 11 21 24],[10 21  4 26  5 19  4 12 25 25]
589,589,6,5,274.4900392871995,3642.68404306643,3917.1740823536297,[ 9 14 23 25 10 28],[12 23 26 19  2  4],[10 16 21  8 26  3],[13  7 27 19  3]
590,590,6,5,323.25292303330735,3647.782516881577,3971.0354399148846,[23  7 26 12  5 22],[ 4  9 11 20 24 13],[16  2  7 30 23 19],[12 27 29 20  9]
591,591,11,10,244.99376184853085,3630.5074266239526,3875.5011884724836,[ 8 29 22 20 27 28 16 22 13  5 28],[ 6 28 27 13 25 26  7 13 24 14 23],[24 17  6 28 23 28 12 29  9 21 29],[24 27 11 20 29 21 20  6  4 15]
592,592,3,2,31.709644611215698,3757.073191853054,3788.7828364642696,[27 30 24],[19 14 10],[28 22 15],[ 2 13]
593,593,13,12,5.686198792356963,3739.5850673590217,3745.2712661513788,[28 14 27 13 16  5 19 14 14 10 18 28 10],[29 17 14 13 25 19 15 10 19 29  6 23  2],[14 26 20  7 22  5 10  4 23 30 18  3 16],[14 23 11 16 27  7 24 24 28 28  6 25]
594,594,11,10,498.26061628342285,3711.4488993989617,4209.709515682384,[12 29  8 22  5 23 17 17 11 15 22],[15  2  9 15 30 23 22  3 22 11 16],[ 4  3 19 26 20 13 29 20  4 22 26],[23 27 19 22 25 23 30 24 19 13]
595,595,11,10,1720.9113818245785,3744.182210527248,5465.093592351826,[10  3 17 12 10 14 29 13 21 18 13],[19  7 17 16 26 27 26 10 24 17  6],[ 8 19 10 23 24  2 21 15 26 24  4],[21  3  8  3  6  8 27 22 21 26]
596,596,6,5,1662.6745126722994,3747.7381427633204,5410.41265543562,[29 13 19 28  2  2],[ 2 15  6 29  6 10],[19 17 28 16 23  7],[20  4 22 18 23]
597,597,2,1,173.94497290177682,3743.2209034536536,3917.1658763554306,[20 18],[27  2],[27  7],[27]
598,598,10,9,299.1261097409272,3755.5887903212297,4054.7149000621566,[13  5 17  9 29 11  9  3  6 18],[10  6 21 23 19 16 20 20 13 23],[29 10 27 22  5  2 16  9  5  6],[16 29 23 27 29  5 10  2 19]
599,599,3,2,1223.4037384995402,3782.4682859099235,5005.872024409464,[ 6 18 15],[11 16 11],[20 14  9],[14 20]
600,600,3,2,224.48050402704297,3707.757714507655,3932.238218534698,[12 12 28],[10  8 29],[ 5 23  3],[17 22]
601,601,5,4,449.14906747556176,3769.48932097701,4218.638388452571,[28 25 18  5 13],[29 19 24  8  2],[15 21 24 19  2],[23 28 12  7]
602,602,11,10,35.61477558516217,3796.281354806369,3831.896130391531,[23  8 24 22 29 23  2 25 19 17 30],[ 8 28 27 29 23 26 16 15  6 13  5],[23  5 11  4  2 16 20 29 25 16 26],[20 24 23 17  6 21 16 10  7 24]
603,603,7,6,812.4324422078313,3786.9727561722693,4599.405198380101,[ 2 10 13 14 15 23  7],[28 18 25 23 10  6 16],[ 9 20 30 11 15  7 16],[16 18 20 23 15 19]
604,604,2,1,96.13090535924006,3717.4178651638244,3813.5487705230644,[15  5],[27 11],[30 10],[2]
605,605,5,4,281.85278361384985,3780.147352881197,4062.0001364950467,[19 23 23 28  3],[21  7 27  2  8],[19 16 27  8 12],[20 24  8 11]
606,606,4,3,100.04835195816315,3723.783914830898,3823.832266789061,[24 16  6 28],[ 8 10 30 11],[26 17 15 24],[ 8 11 11]
607,607,11,10,877.5981748388828,3735.4212798745793,4613.019454713462,[20 13 26 21  8 11  6 10 21 27 22],[15 16 10  8 19  3 25  3  4  4  9],[10 28  9 27 18 11 13 23 15 18 23],[20 24 16 11  8 29 16 25 24 29]
608,608,8,7,249.1725265221928,3852.5741841467143,4101.746710668907,[ 7 30 18 27  8 27 11 22],[ 4 14 30 16 26 23  2  6],[17 19 19 16 19 14 24 22],[16 25  4  8  6  4 20]
609,609,4,3,1098.231691045267,3832.213114438837,4930.444805484104,[25 23 22  9],[11 26 24 14],[ 5 23 13  2],[14 25 18]
610,610,9,8,455.83008439566595,3806.522660022581,4262.352744418247,[ 2  4 18 16 21 20 18  2  3],[15  7 26 16 11 13  5 24 29],[27  7 13  3 13 11  8  8 12],[19 22 10 22 15 16 30 18]
611,611,13,12,333.49650983994627,3873.9088881658145,4207.405398005761,[25 21 12 29 16 27 18 27  7 15  4  8  9],[23 11 12  3 20 15 24 22  9 14 10 23 12],[ 2 26 16 22 17 29 22 27  2 20 18 27 24],[16  8 20 30  7 20  9 22  6 13 10 14]
612,612,14,13,347.87945384063545,3832.2215910354917,4180.101044876127,[17 19 26 20 30 15 10  9 20 14  3 15 16 24],[27 24  4  7 24 12  9  4 29  9  2 11 26 30],[24 21 18  5  7 29  5 11  9 18 13 29 14  5],[13 13 29 10 26 12 17 10  6  6 27  3 24]
613,613,14,13,459.6921132634623,3821.5710272019815,4281.263140465444,[19  8  6 27 21 27 20 25 22 27 26 20 21 19],[11  8 16 15  8 20 14 29 27 23 22 20 18  4],[17  2 25 15  6  7 19 25 29 12 30  9 11 20],[12 29 12 12 28 14 27 30 27 16 17 21  3]
614,614,11,10,758.5201170847522,3884.5036292032723,4643.023746288025,[14  5 29 13 12  6 29 19 16 27 23],[17 13 14 14 15 23  7 24 11 27 20],[22  5 29 22  9 12 26 30 20 28 28],[ 8 17 28 12  7 26 28  4 10  6]
615,615,11,10,125.80944869810679,3869.1669944724426,3994.9764431705494,[23  9 15 17 20 27 13  4 30  3  9],[24 26 27  5  7 29 19 12 16 16 11],[23  8 24 30 10 21  7 15 30  3  7],[ 2  6 12 19 26 22 28  8 10 16]
616,616,10,9,812.5210093076053,3832.1711620879432,4644.692171395549,[25 17  2  8  3 26 25 20 15  5],[24  5  3 28  6  9 22 30  7 18],[ 9  6 13 12 15 11 16 13 26  6],[ 2 29 14  7 30 10  9 18  8]
617,617,4,3,871.050161673538,3894.877872715228,4765.928034388766,[ 7  4 16 27],[26 17 30 30],[12 10 12  3],[15  2 19]
618,618,2,1,251.21858985583808,3827.2033476722536,4078.421937528092,[25  5],[5 4],[20 16],[17]
619,619,3,2,156.7852462625974,3843.8675581551593,4000.6528044177567,[ 3 12 15],[17 17  6],[28 14 10],[6 5]
620,620,4,3,58.13489471436544,3875.147150382437,3933.2820450968024,[ 2 28 22 19],[ 7 19 14 23],[14 21 17 19],[28 21 24]
621,621,2,1,1188.97482137954,3811.4952930233208,5000.47011440286,[ 5 19],[11 21],[10 16],[28]
622,622,8,7,273.830229730123,3852.378317314579,4126.208547044702,[23 29 11 25 26 19 29 29],[20 20 21 27 28 23 19  8],[21 23  8 28 17  5  8  3],[ 9  6 28 24 10 24  4]
623,623,3,2,14.573214189794768,3829.731062976227,3844.3042771660216,[21  6 21],[15 12 30],[8 7 3],[26  5]
624,624,11,10,543.6503705465487,3992.366154772843,4536.016525319392,[ 6  5 11  2 13 23 22 23 10 18  8],[ 5  7  5 22 12 12  7 18 30 12 18],[ 7 21 21 12  3 16 28 25  2 11  4],[30 26 30 24 22  7  9 23 23 27]
625,625,2,1,140.27946921518594,3916.5629064136297,4056.8423756288157,[30 29],[11 28],[ 9 13],[24]
626,626,9,8,101.18026753463086,3954.688135374684,4055.8684029093147,[ 8  9 18 22  7  8 18 19  8],[24 13 11  6 12  3 29  7 24],[ 2 24  7 19 12  6 14 14  4],[27 30  6 20 11  5  6 15]
627,627,7,6,261.37241376518415,3992.8779062940985,4254.250320059283,[ 6 19 16  5 20  6  9],[21 12 28 12  4 20 18],[29 19  2 20  9  9  4],[12 21 25  6 14 21]
628,628,6,5,820.2376627782178,3914.3145038266916,4734.55216660491,[ 7  3 14 16  8  3],[ 9 11  4 18 12 23],[ 8  2 12 26 21 13],[13 25 23  9 19]
629,629,9,8,1204.5573495508356,3935.881489671937,5140.438839222772,[12 11 21 30 22  9 18 17  8],[14  6 24  8  9  4 30 23 28],[21 14  4 29 12 28 27  9 24],[23 12 12 15  3  2 21  5]
630,630,13,12,8.36714577116971,3943.4105441804463,3951.777689951616,[19 29  8 18 21 12  3 21 14  5 29 22 16],[ 2 23 10 28 17 30 24  8 11 10 26 23 15],[19  5  2 14 21  9 13 19  3  8 30 23 12],[ 3 22  8 29 29  2 24 13 20 16 12 18]
631,631,6,5,52.76925464484982,3985.3702459377373,4038.139500582587,[14  5 22 28 30 18],[25  5 11 11 24 25],[13 14 19 10  7 21],[ 2  8  9 22 25]
632,632,7,6,350.18042675373863,3982.9689145868015,4333.149341340541,[26 11 30 18 28 17 22],[ 2 29 11 17 12 27 28],[ 8 10 12  6 18 12  2],[ 9 29  3 25 26  7]
633,633,12,11,283.1672628264236,3908.740736269612,4191.907999096035,[ 8  6  9 27  4 30  8  3 18 12 12 15],[28 26  5 24 20 21 14 22  8 28  6 22],[15 25 16  2 20 16 16  4 13 19 18 23],[15 10 11  6 20 17  4 17 21 23  2]
634,634,6,5,147.44531120329867,3992.2973005746676,4139.742611777966,[10 15 30 23  4 19],[27  4  4  2  9  7],[11  6 17 13  8  4],[27 22 25 22 19]
635,635,3,2,76.7414600325303,3995.3669527275856,4072.1084127601157,[16 15  9],[28 20 12],[17  4 22],[27  2]
636,636,14,13,624.3238401746405,3976.8726031664733,4601.196443341114,[ 7 26 13  7 13 13  9  9  2 12 25 15  3 23],[ 3 28 27 10 30 30  9  9 10 12 21 23  7 18],[ 9 15 26 24 16 21 19 17 24  9 29 20  6  2],[26 16  8  3 15 13 16 24 19 24 19  8  8]
637,637,7,6,387.149967819069,3944.4626710265065,4331.612638845576,[25 11  4 21 30 16 27],[23 15 21 29 11 21 29],[14 30 29 11  4 16  7],[ 3 17 26 17  7 15]
638,638,9,8,1042.9001968945843,3960.919252722817,5003.819449617401,[ 7 12  8  8 28  5 12 24 20],[27  8 20  7 17  5 27  2  5],[ 5 14 10  7 20 25 12 24 16],[14 23 26 21  5 11 17 23]
639,639,14,13,57.41271396478192,3972.1585526014055,4029.5712665661877,[19 14 28 28 24 27 16 16 21 23 14 25 18 13],[ 2  3 14 14 11 18 16 26  3 12  9 15 25 29],[ 4 20 30  7 17 10 29 28 30  8 13 13 14 27],[ 8 27  5 22 24 29  9 19  3 29 16 10 12]
640,640,12,11,258.8972496348401,4078.152944942034,4337.050194576874,[22 10  3  7  8 14  7 18 24 14 18 13],[24 14 30  8 30 30 26 21 24  6  4 25],[11  3 17  5 20  4 11 14  9  4 28 28],[25 30  5 26 20  2 20 20 30 14 14]
641,641,10,9,53.08919381718376,4047.842444767347,4100.93163858453,[23  6  3 27 22  5 24  3 15 22],[ 5 11 18 17 29 23 16 29 27  7],[19 19 10 14 17 15 14  7 28 29],[13 30 12  5  9  9  6 23  5]
642,642,7,6,500.18777544611845,4045.5295562269403,4545.717331673059,[19  9  3 13  5 14  3],[ 5  4 29  3 10 16  8],[29  3 27 30  9 21  7],[20 23 23 30 13 27]
643,643,5,4,1050.604558225413,4096.687255787732,5147.291814013145,[ 5 29  8 25 27],[21 28 18 15 10],[25  3 20 12  7],[12  8  9 13]
644,644,9,8,938.2236638401558,4039.7742418280186,4977.997905668174,[ 3 20 23 24 26 15  5  4  7],[19 15  5  4 27  4 28 11  8],[28 11  2 14  7 27  7  4 21],[29 13 10 13 27 18  2  7]
645,645,11,10,22.694541225396925,4012.3506704517117,4035.0452116771085,[ 3 12 26  6 20  3 23 14  9 24  8],[12 26 26 24  3 14 18 23  7 30 22],[28 13 28 24  3 15 30 19 22  2 20],[23  4 29 29 20 21  8 29 26 15]
646,646,12,11,95.32050060730471,4024.6517800680444,4119.972280675349,[21  7 11 17  5 28 29 19 30  9 29  4],[15 19 14 23 14 22 23 23 25 20 28 27],[24 20 26 21 28 24 19 19  7 17  2 10],[16 27 13 14 15 15 18 21 12 17 16]
647,647,14,13,254.94479818515097,4087.257313187596,4342.202111372747,[10 11  9 19  4  9 22 30 12 21 13  6 18 15],[14 10 23 15  8 20 15 22  6 11  7 19 12  8],[29  6 19 30 24  7 21 19 18  4  8 27 17 18],[30 13  7 10 26 16  8  5 11 14  7 24 25]
648,648,13,12,403.01252235566216,4003.3059787715683,4406.318501127231,[ 5 21 16 27  7 16 17 30 23 11 29  2 27],[ 3 16 26  8 17 26  6 19 12 28  9 28 13],[18  3 16 21 15 18 30  5 13 17 13  2 24],[ 6 12  6 20  6 12 19 18 26  2 14 30]
649,649,12,11,138.96777811924318,4023.7529717796497,4162.720749898893,[19  7  4  3 18 12  3 10 12  8 18 18],[20  4 12 23 22  3 25 26 26  8  4 21],[19 11  6 22 27 23 21 17 29  6 20 10],[15 21  8  8 10  6 10 13 25 19 24]
650,650,11,10,336.9214392876617,4063.3119638596013,4400.233403147263,[ 9  4 20 17 27 22 27 19  4 25 27],[24  5 13 26 17 30  6 22  3 22 14],[ 4  9 16 23 29 25 20 11  8 24  8],[27 11 29  4  9  6 17 19 27 14]
651,651,14,13,171.10532046134978,4060.3013441544426,4231.406664615793,[13  9 17 19 11 18  3 18 15 18 24 12 24 28],[ 7  3 21  7 10 12  4 26 29 22  5 15  5 21],[17 11 21 15 26  5  4  2 20  5 30 24 16  9],[17  7 19 12 19  4 15 24 19 21  6  5  2]
652,652,5,4,581.5995115307977,4004.470345905995,4586.0698574367925,[ 4 17 29 24 17],[27 19 16 26 27],[24 17 15 22  8],[16 21 10 10]
653,653,13,12,2477.992399005523,4086.6854071726575,6564.677806178181,[28 27  7 23 18 25 14 15  7 27 28 28  4],[23  2 18  8 15  7 21  8  2 18 24  8 17],[ 7 12 11 14  6  7 22 24 11 29 16 15 11],[22 17 25 12 21  7 26 19 11 15  5 17]
654,654,5,4,177.46258927884898,4076.180035695744,4253.642624974593,[18  2  8 29 12],[24 24 10 15  4],[24 28 11 12  3],[ 9 30  8 30]
655,655,14,13,397.45255040561545,4094.323939068229,4491.776489473844,[ 7 12 28 25  3  3 13 11 22 19 23  5  6  7],[22 17  2 12 22 28 20 14 12 29 16 21 18 29],[29 28 21 12 10 25 23 27 20  3 20 30 15 12],[28 10 13 28  7 23 23 15 23 14 25 24 19]
656,656,7,6,761.9428256764812,4140.706734919694,4902.649560596175,[20 11 18  5  2 15  7],[15 11 25 23 28  7  8],[27 27 14 22 11 10  5],[ 5 26  7  4 30  9]
657,657,2,1,122.62930875170215,4106.417150642267,4229.04645939397,[ 7 29],[27 20],[ 3 22],[8]
658,658,12,11,23.75772759681196,4111.6824532500095,4135.440180846822,[25 11 20 10  4 14  2  3 13  3 26 24],[29 19  4 23 15 13  8 22  2 27 19 12],[ 4 14 18  2 25 17 20 21 16 16 14  2],[22 24 18 18  2 28  7  5  4  5 27]
659,659,12,11,138.11346443442696,4105.371345374081,4243.484809808508,[ 8 19 29  3 28  7  5  8 14 18 28 12],[25 15 12  4 17 17 28  7 15 15 14 11],[16 27 28 21 22  3  5 18 22 21 26  2],[11  9 21  3  4 24 19  6  9 10  7]
660,660,3,2,272.25406627440043,4199.867076933083,4472.121143207483,[15  4 21],[28  2 15],[11 26 15],[11 19]
661,661,11,10,876.122974274619,4142.91688992896,5019.039864203579,[27 29 15 13 30 24 28 25 20 22  2],[ 8 10 16 13 18 14 15 26 13  3 18],[18 24 14  7 14 30 23 11 26 10  4],[29 30 28 22 14 23  4 12 14  5]
662,662,4,3,18.692224516876443,4139.193704669481,4157.885929186357,[17  7 18 12],[ 2 17 12 13],[25 10 22 23],[19  5 23]
663,663,9,8,46.89646443683606,4124.952097353941,4171.848561790777,[13  7 21 30 20 14 19  8 21],[30 26  2 24 19  2 16 29 11],[27 26 11 23 24 16 16 19 28],[11 30 15  7 21 17 10 27]
664,664,13,12,28.31994732402825,4161.762325511027,4190.082272835055,[13 18 16 26 22 27 16 15 22 26 15 15 23],[16 29 25 12 24 22 30 18 19 22 14 24 11],[29 13 12 19  7 15 28 15 24  7 19  9 12],[ 6 16 26 18  7 12  5 15  3 13 22  9]
665,665,8,7,614.7244479415278,4154.79237742429,4769.516825365818,[15 16 26 26 27 21 18 29],[19  2 15 27 11 29 30  6],[18  5 20 17  9 12 18  2],[11  6 10 17 18 26 24]
666,666,12,11,285.9090349751043,4151.35144307991,4437.260478055014,[26 12 10 11  7  3 28 21  8 17 20 13],[ 5 17 29 22  2 10  8 24 23  6  7  9],[16 19 28  3 21 22  6 12 16  4 13 23],[ 7 30  6 28 10 14 21 20 14  5 26]
667,667,9,8,267.96849195985465,4131.568519259173,4399.537011219028,[25 23 24  6 23 29 23 26 16],[16  5 12 15  3 16 24  8  3],[23  5 25 19 22  7 29 29 25],[ 5  9 28  8 29 29  3 11]
668,668,13,12,830.7896943769749,4121.016567879561,4951.806262256536,[ 3 27  7 22 14 11 19 10 12 19  5 30 10],[ 5 24 14  7  7  4  9 27 17 29 20 23 20],[21 10 26 19 27 21 11 22 24 18 11  3  7],[ 8  9 17 11  7 18 10 16  2 28  9 13]
669,669,10,9,33.25447716713898,4110.684936915546,4143.939414082685,[10 27 26 27  6 20  2 25  4 13],[23 16 17  9  6 10 28  9  5 16],[27 18  5 16 26 22  5 23 27 24],[ 5 11  3 29 18  8 20  6 13]
670,670,2,1,552.4414437677395,4166.682598130942,4719.124041898682,[9 6],[21  3],[20 20],[16]
671,671,8,7,462.2725092745245,4150.105159224012,4612.377668498537,[ 9  4 10  5 24 19 24 11],[10  7 10 12 16 26 10  9],[ 7  2  5 26 18 25 30 25],[ 7 14 25 14 22 15 12]
672,672,7,6,402.5464299658794,4224.069012619322,4626.615442585202,[22 20 17 20 21 30  5],[25 20  2  3 25 11 19],[15  8 22 15 13 15 12],[16  2  2 15 18  3]
673,673,2,1,30.368014741457596,4299.203865935893,4329.571880677351,[ 7 23],[6 7],[8 3],[5]
674,674,3,2,349.87447911428706,4263.447640336595,4613.322119450882,[17  4 25],[25 28  7],[20 10 10],[2 7]
675,675,2,1,79.49255555012694,4294.827962557687,4374.320518107814,[12 21],[13  5],[16  4],[19]
676,676,6,5,433.6246712034296,4255.920320395238,4689.544991598668,[19 26  7 24 25 14],[18 17  6 13 16 14],[ 5 25 18 28 30  7],[ 2 20 18  4  6]
677,677,11,10,529.7810553719194,4241.741901759581,4771.5229571315,[21 10  5  7 25 27 11 23 23 14 18],[18 30  8 23 15 19  2  7 10 11 11],[14 14 11  4 28 16 23 19 11 20  7],[21 19 13 25 24  7 23 16 20 20]
678,678,13,12,30.921471196747643,4262.045713345841,4292.967184542589,[ 3 20 10 13  3 11 12 29 18  9 11 15 11],[20  4 19  3 25  5 14 16 22  7 17 24  5],[ 8 13 25 27  7 10 23  3 24 17 26  3 23],[27  4 15 21 17 29 28  9 12 26 22 18]
679,679,5,4,2.1085746878168563,4292.096956119054,4294.205530806871,[13 27 11 12 24],[14 18 17 27 18],[ 6 10 22 28  6],[ 2 26 24 11]
680,680,4,3,152.50904511592614,4205.122503413348,4357.6315485292735,[16 18 16 14],[29 20 19 21],[ 3 12 24 19],[ 7 27 27]
681,681,9,8,70.24132655574472,4296.613322419633,4366.854648975377,[17 29 20 18 15 29  8 28 25],[ 2 13 23  7 26  5  5  9 11],[ 8 10 10 21 30 28 23  3 22],[28 11 25  7 15  2 25 21]
682,682,9,8,1496.1059325827573,4286.512321424113,5782.61825400687,[30 12 17  4 18 15 12 21  4],[ 5  2 20 16 12 11 10 22 17],[21 26  9 20 19 21  5  7  9],[27 11 22  6 27  8  5 25]
683,683,11,10,115.89501166584684,4277.908303878991,4393.803315544838,[ 7 25 26  4 12 27 22 11 14 17 30],[12 13 30 21 14 10 20  9  5 22  7],[24 22  6 10 20 12 11 26 18 26 20],[28  5 27  6 12 30  9 18 27 12]
684,684,5,4,376.3272883914655,4217.52269010082,4593.849978492285,[29 14 24 15 16],[25 30 25 10 26],[30  9 12  3 29],[21 25 21  9]
685,685,11,10,877.0509203086245,4247.55657579822,5124.607496106845,[21  2  2 30  6  8  8 14 22 20 20],[15 13  9  5 26 20 25 30 17 12 22],[15 26 10 12 15  4 16 20 15 30 27],[ 9  4  9 13 19  8 10 22 13 28]
686,686,3,2,1745.7544181381272,4269.595790964705,6015.350209102832,[19  2 30],[17  7 13],[18 10 13],[20 30]
687,687,3,2,212.02093847108017,4291.512895788462,4503.533834259542,[20  5 27],[18 26 22],[26 10 26],[21  3]
688,688,6,5,381.18736951984727,4386.931062618724,4768.118432138572,[26  4 26  6 24 24],[15 27 23  5  9 21],[14 28  9 27  9 27],[21 18  3 22 24]
689,689,4,3,544.4754991968086,4337.515497107709,4881.9909963045175,[25  6 17 30],[18  3 18  3],[26 23 28 27],[15 10 13]
690,690,13,12,696.1637198998593,4385.525762403743,5081.689482303603,[ 8  6 14 18 25 10  5 26  4 24 14 22  2],[ 7 28  4 22 12 12 25 19  5 27  5 15 21],[23 30  9 13 14 15 20 11 21 20  7 18 26],[27 24 22 23 13 24 18 27 11 15 24 24]
691,691,2,1,233.1161926661808,4317.152702043936,4550.268894710117,[23 15],[15 10],[18 16],[15]
692,692,5,4,112.81096709620485,4360.13914824769,4472.950115343895,[20  4 20 27 19],[ 8  5 13 10  9],[15  5 25  6  7],[13 26 10  2]
693,693,8,7,838.9069977770099,4378.276618588281,5217.183616365291,[ 3 30 26 28 15 30 29  2],[ 2 27 29 13  3 25 20 23],[19 25 19 11  6  5 20  8],[13  7  3 29 24  5 27]
694,694,5,4,345.05015795713587,4361.817684118224,4706.8678420753595,[27  5  3  9 23],[20 21 23  6 25],[21 22 23  5 29],[30  8 28 28]
695,695,7,6,601.6037338287881,4376.325644051721,4977.929377880509,[24  2  8 22 22 15  8],[29 15 12 27 15 28 16],[ 6 15 27 19  7 16  6],[ 5 16 23  2 20 25]
696,696,5,4,302.9025127928407,4360.360317659489,4663.26283045233,[23  4 22 25 19],[ 8  5  9 25 26],[24 11 22 29 11],[ 7 29 18  8]
697,697,5,4,226.56844354745854,4325.399456516602,4551.967900064061,[17 13  9 26 11],[ 4 15 17  7  2],[22  8 26 17 23],[13 30  2  3]
698,698,4,3,688.1700397981514,4384.0897440046765,5072.259783802828,[28  8 22 10],[16 16 23 21],[ 5 16 18 14],[10 11  3]
699,699,9,8,6.104859006149372,4385.209763937904,4391.314622944054,[ 3 21 11  5 18 16 18 29 27],[13 19 21 17 10 13 22 22 21],[26 19 30 23 18 15  6 11 12],[20 23 21 25 16  5 13 27]
700,700,11,10,429.9974323392635,4390.859608454235,4820.8570407934985,[ 4 30 17  4  8 16  7 17 28 30 30],[13 23 29 20 19 30 12 30  7  8 17],[25  3  6  7 11 26 28 20 21 15  6],[16  5  2 16  5 26 21  4  3 30]
701,701,5,4,287.2866362511596,4330.2413631718,4617.5279994229595,[ 6  9 15 12  5],[ 9 16 18 20 22],[ 9 10 22 27 28],[13 20 25  2]
702,702,8,7,195.12671014540132,4354.381907054554,4549.508617199956,[11 11 15  8 13 10 26 19],[12  9 30 25  2  5 30 20],[29 14 30 23 21 10  9 28],[17 30 15  8  8 14 19]
703,703,2,1,233.5627730365624,4382.527145319255,4616.089918355818,[ 9 26],[22 26],[23 20],[3]
704,704,3,2,37.681742070962,4465.869363955223,4503.551106026185,[23 26 30],[ 4  7 13],[21 29 24],[24 10]
705,705,8,7,95.56184717909102,4446.707965661877,4542.269812840968,[11 12 17  9 23  5 15 26],[ 8 11 25 28  6  9  5 23],[ 8  5  8 22 29 18 30 30],[12  5 13 14 29 17  8]
706,706,7,6,290.3771060135265,4453.5861989386685,4743.963304952195,[13 24 26 30 24 16 10],[ 8 21  3 20 29 26 24],[11 23 19 25 29  5 21],[ 9  4 10  9 15 20]
707,707,4,3,89.19578393094477,4467.921496583636,4557.117280514581,[ 3  8 19 10],[ 6 19 19 12],[ 5 21 22 26],[27 21 26]
708,708,10,9,774.2998533461202,4490.171545592345,5264.471398938465,[12  9 23 17 16 28  6  4 23 13],[21 22 18 12 16 23 27 30 25 26],[28  2  4 15  5 26  9 24 11 18],[ 7  5  6 19 12 16 18 14  6]
709,709,12,11,1188.920057266035,4495.984471732941,5684.904528998975,[13 16 18  7 24  3 26  8 10 19 14 24],[ 3 28 20  2  2 19 27  8 13 21  3  6],[ 3 23 25 26  9 21 24  5  7 16 30 26],[23 12 17 19  7 26 17 29  9  9  2]
710,710,9,8,176.21748604346558,4450.955296930199,4627.172782973665,[ 3 23  6 20  4 30 30  6 28],[16 30  4  8 26 19 23 25  5],[11 23 14 24 29 12 24 10 11],[26 14 29 23 10 28 22 14]
711,711,6,5,96.9718027294868,4421.837846778114,4518.809649507601,[24  9 17  7  3  3],[12  8  3 27 27 19],[12 16  5 18 22 26],[ 3  3 21 11  8]
712,712,2,1,42.86208364523159,4489.534814232021,4532.396897877253,[9 5],[24 30],[16 13],[4]
713,713,9,8,30.047219540270067,4494.666605805967,4524.713825346237,[17 28 26 18 22 28 28 23  8],[26 26 16 23 14  9 16  7  6],[ 5 26 24 14 20 16  3  8 18],[29 14 10 10  9  8 16 26]
714,714,8,7,669.660653246663,4447.805291687257,5117.46594493392,[13 15 27 21 25  5 14  5],[18 28 10 12 25 24 10  8],[26 14  6 28 21 23  8 14],[14 25 23 23 21 28 28]
715,715,4,3,568.3252411263352,4410.824461788795,4979.149702915131,[ 3 16 29 23],[16 29  4 30],[24 26  5 11],[17 12  4]
716,716,3,2,115.80097899716068,4478.883019103308,4594.683998100469,[11 17 27],[20 22  2],[17  5 22],[27 30]
717,717,11,10,72.81669382211906,4460.914067378808,4533.730761200927,[ 6 28  8  2 15 22 17 21  6 11 22],[30  6 12 27  8 18  8 14 24 10 26],[ 3  4 30 28 25 30 16  3  7  5 26],[10 19 27 12 18 28 13  4 27  6]
718,718,7,6,1718.1897988490045,4428.296998269581,6146.486797118586,[25 15 26 27 25  9 16],[23  8 11 23 21  4 24],[14  7 30 16  9 29 12],[30  3  8 13 17  8]
719,719,14,13,182.56254144338345,4417.910691666896,4600.47323311028,[30 18 18 29  4 14 15 25 20 16 11 24  8 27],[29  3 12 27 19 22 19 28 14 12 30 28 14 14],[ 5 19  9 21 11 12 19 28 30 22 21 22 15 10],[20 20 18 27 14  9 24 10 20 26 28 23 29]
720,720,7,6,127.22939185512665,4512.032786009823,4639.26217786495,[16 13 24 25  7  2 30],[19 25 13  8 29 18  9],[28  2 12 28 28  6 10],[14 19 25 11 28 29]
721,721,3,2,62.512269692070475,4584.105163570164,4646.617433262235,[14  6 24],[10 29  2],[19 23 24],[28 11]
722,722,13,12,160.38488657295784,4579.067866636482,4739.45275320944,[14 14 17 19 29 23  9 10  5 11 14 15 26],[25  8  4  4 17 23 20 18 25 17  5  4 19],[ 4 22 22 11  5 30 15  5 14 28 23 16  5],[19  9 26 28 22 25 11 14  8  7  8 15]
723,723,13,12,866.6146691952573,4586.447031567371,5453.061700762628,[14  8 14 27 22 19 10 10 22  2 11 10 17],[18 17 22 16 14 18 29  9  2 20 13  2 20],[23  5 16 12 29 16 15 27 13 28 25  9 17],[ 2  5 25 19 14 22 17  6 19 15 20 26]
724,724,4,3,424.16899044186346,4531.162251222897,4955.3312416647605,[18 13 13  8],[ 6 13  3  2],[16  2 24  3],[19 24  8]
725,725,4,3,904.6412495526885,4528.327558462372,5432.96880801506,[27  3 20 12],[10 15 30 18],[13  8 21 27],[ 3 22  8]
